variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
unbounded,44,sd1091,rapid_wd_change,776.0,1.4958586692810059,1.0801173448562622,36.444923400878906,0.7113214135169983
fixed6,44,sd1091,upper_tail,144.0,2.0340542793273926,1.6717884540557861,8.627666473388672,-20.702634811401367
fixed6,44,sd1091,rapid_component_change,192.0,2.378462314605713,1.9761587381362915,52.49553298950195,0.18676292896270752
fixed6,44,sd1091,strong_gust,1242.0,0.969518780708313,0.7139502167701721,7.0119476318359375,-0.046581149101257324
fixed6,44,sd1091,rapid_wd_change,776.0,1.48064386844635,1.0756590366363525,36.78936767578125,0.7171639800071716
training_derived_component,44,sd1091,upper_tail,144.0,2.1290762424468994,1.788953185081482,8.900776863098145,-22.777692794799805
training_derived_component,44,sd1091,rapid_component_change,192.0,2.451054573059082,2.0417909622192383,52.806243896484375,0.13636422157287598
training_derived_component,44,sd1091,strong_gust,1242.0,0.9643546938896179,0.7172399759292603,6.952239513397217,-0.0354616641998291
training_derived_component,44,sd1091,rapid_wd_change,776.0,1.4782782793045044,1.074061393737793,37.138370513916016,0.7180670499801636
learnable_global_component,44,sd1091,upper_tail,144.0,2.0493712425231934,1.718227744102478,8.468892097473145,-21.030717849731445
learnable_global_component,44,sd1091,rapid_component_change,192.0,2.44138240814209,2.0491650104522705,52.44609069824219,0.14316678047180176
learnable_global_component,44,sd1091,strong_gust,1242.0,0.9313721060752869,0.6876081824302673,6.867081165313721,0.03415614366531372
learnable_global_component,44,sd1091,rapid_wd_change,776.0,1.4990108013153076,1.078377366065979,36.79914093017578,0.7101035118103027
fixed4_submitted,45,sd1042,upper_tail,4488.0,1.1825275421142578,0.748200535774231,5.217290878295898,0.44933050870895386
fixed4_submitted,45,sd1042,rapid_component_change,648.0,3.3710989952087402,2.8259353637695312,53.358795166015625,0.3368411064147949
fixed4_submitted,45,sd1042,strong_gust,7974.0,1.0887343883514404,0.7278947234153748,5.970939636230469,0.8207907527685165
fixed4_submitted,45,sd1042,rapid_wd_change,2615.0,1.8321890830993652,1.3041906356811523,42.55527114868164,0.6145128905773163
unbounded,45,sd1042,upper_tail,4488.0,1.1220945119857788,0.7277078628540039,5.270740509033203,0.5041762590408325
unbounded,45,sd1042,rapid_component_change,648.0,3.3473730087280273,2.788163185119629,53.11560821533203,0.3461429476737976
unbounded,45,sd1042,strong_gust,7974.0,1.0688862800598145,0.718754768371582,5.993530750274658,0.8272653520107269
unbounded,45,sd1042,rapid_wd_change,2615.0,1.8206208944320679,1.2908679246902466,42.13813781738281,0.6193653643131256
fixed6,45,sd1042,upper_tail,4488.0,1.1878957748413086,0.7525065541267395,5.142382621765137,0.444319486618042
fixed6,45,sd1042,rapid_component_change,648.0,3.457042694091797,2.889556407928467,53.34291076660156,0.3025965690612793
fixed6,45,sd1042,strong_gust,7974.0,1.0893127918243408,0.7203665971755981,6.035754680633545,0.8206002861261368
