variant,seed,target,regime,count,ws_rmse,ws_mae,wd_mae,r2
magnitude_only_strict_zero_phase,46,target_mean,hf_q3,4179.0,0.8730959892272949,0.5866146087646484,7.218106985092163,0.8701292462646961
magnitude_only_strict_zero_phase,46,target_mean,hf_q4,6102.0,0.7914035022258759,0.5600175559520721,7.393023252487183,0.8791748695075512
no_fft,42,target_mean,hf_q1,4518.0,1.0289605259895325,0.6871882677078247,11.612756729125977,0.8384313806891441
no_fft,42,target_mean,hf_q2,3282.0,0.968654453754425,0.6348398327827454,9.64960527420044,0.8356124386191368
no_fft,42,target_mean,hf_q3,4179.0,0.893003910779953,0.5927676260471344,7.131401777267456,0.8621115125715733
no_fft,42,target_mean,hf_q4,6102.0,0.8034747838973999,0.5648472458124161,7.459500312805176,0.8716404624283314
no_fft,43,target_mean,hf_q1,4518.0,1.029693454504013,0.6891811490058899,11.648351192474365,0.8381932303309441
no_fft,43,target_mean,hf_q2,3282.0,0.9711177051067352,0.6391097158193588,9.721994638442993,0.8349170610308647
no_fft,43,target_mean,hf_q3,4179.0,0.8955822587013245,0.5907884538173676,7.161646127700806,0.8615879006683826
no_fft,43,target_mean,hf_q4,6102.0,0.7958516180515289,0.5582677125930786,7.404958248138428,0.8731445446610451
no_fft,44,target_mean,hf_q1,4518.0,1.0243365466594696,0.6891468465328217,11.82918119430542,0.8402408063411713
no_fft,44,target_mean,hf_q2,3282.0,0.9673556387424469,0.6359778940677643,9.590118408203125,0.8359281495213509
no_fft,44,target_mean,hf_q3,4179.0,0.8891055285930634,0.5937477946281433,7.226620435714722,0.8642106875777245
no_fft,44,target_mean,hf_q4,6102.0,0.7981030642986298,0.5607651174068451,7.3838791847229,0.8713296502828598
no_fft,45,target_mean,hf_q1,4518.0,1.0257351994514465,0.6892991065979004,11.596805095672607,0.83982814848423
no_fft,45,target_mean,hf_q2,3282.0,0.9680771827697754,0.6365926712751389,9.633734226226807,0.8359496220946312
no_fft,45,target_mean,hf_q3,4179.0,0.8987208306789398,0.6001127660274506,7.160645008087158,0.8610806800425053
no_fft,45,target_mean,hf_q4,6102.0,0.8109995424747467,0.5748043060302734,7.5368969440460205,0.8701781332492828
no_fft,46,target_mean,hf_q1,4518.0,1.0293196737766266,0.6964167952537537,11.91487455368042,0.839161105453968
no_fft,46,target_mean,hf_q2,3282.0,0.9682109951972961,0.6437253952026367,9.5049889087677,0.8369535729289055
no_fft,46,target_mean,hf_q3,4179.0,0.8778429925441742,0.5933646559715271,7.291438817977905,0.871006652712822
no_fft,46,target_mean,hf_q4,6102.0,0.8114327490329742,0.5736492723226547,7.330388784408569,0.8735322095453739
